Timestamp,Temperature,Gas,Humidity,Pressure,Altitude,Visible Light,IR Light
9.59998,25.7,30490,46.1,1010.6,21.7,119.0,120.0
9.89998,25.7,31527,46.1,1010.6,21.8,119.0,119.0
10.2,25.7,32786,46.0,1010.6,21.7,118.0,120.0
10.5,25.7,33880,46.0,1010.6,21.8,118.0,119.0
10.8,25.7,35106,46.0,1010.6,21.8,116.0,121.0
11.1,25.7,36178,46.0,1010.6,21.7,123.0,121.0
11.4,25.8,37317,46.0,1010.6,21.8,127.0,124.0
11.7,25.8,38426,45.9,1010.6,21.8,120.0,121.0
12.0,25.8,39384,45.9,1010.6,21.8,120.0,116.0
12.3,25.8,40544,45.9,1010.6,21.7,118.0,117.0
12.6,25.8,41816,45.9,1010.6,21.7,120.0,116.0
12.9,25.8,42866,45.9,1010.6,21.7,122.0,116.0
13.2,25.8,43790,45.9,1010.6,21.8,121.0,116.0
13.5,25.8,44755,45.8,1010.6,21.8,117.0,118.0
13.8,25.8,45911,45.8,1010.6,21.8,118.0,116.0
14.1,25.8,47690,45.8,1010.6,21.8,120.0,115.0
14.4,25.8,48948,45.8,1010.6,21.8,118.0,117.0
14.7,25.8,49863,45.8,1010.6,21.8,120.0,116.0
15.0,25.8,51026,45.8,1010.6,21.8,120.0,116.0
15.3,25.8,51958,45.8,1010.6,21.8,120.0,116.0
15.6,25.8,52859,45.8,1010.6,21.8,121.0,116.0
15.9,25.8,54202,45.7,1010.6,21.8,118.0,118.0
16.2,25.8,55363,45.7,1010.6,21.7,121.0,117.0
16.5,25.8,56239,45.7,1010.6,21.7,114.0,125.0
16.7999,25.8,57296,45.7,1010.6,21.8,118.0,119.0
17.0999,25.8,58514,45.7,1010.6,21.8,112.0,112.0
17.3999,25.8,59369,45.7,1010.7,21.7,67.0,54.0
17.6999,25.8,60206,45.7,1010.7,21.6,25.0,33.0
17.9999,26.0,60591,45.8,1010.6,21.7,3.0,5.0
18.2999,26.4,60164,46.2,1010.6,21.7,3.0,5.0
18.5999,26.9,59869,46.6,1010.6,21.8,3.0,5.0
18.8999,27.3,59618,47.0,1010.6,21.7,3.0,5.0
19.1999,27.6,59493,47.4,1010.7,21.7,3.0,5.0
19.4999,27.8,58999,47.9,1010.6,21.7,2.0,5.0
19.7999,28.0,59911,48.4,1010.6,21.7,3.0,5.0
20.0999,28.2,59659,49.0,1010.6,21.7,2.0,5.0
20.3999,28.3,59493,49.5,1010.6,21.7,3.0,5.0
20.6999,28.4,59659,50.0,1010.6,21.8,3.0,5.0
20.9999,28.5,60249,50.5,1010.6,21.7,3.0,5.0
21.2999,28.6,60548,51.0,1010.6,21.7,3.0,5.0
21.5999,28.7,60807,51.5,1010.7,21.7,3.0,5.0
21.8999,28.7,60937,51.9,1010.6,21.7,3.0,5.0
22.1999,28.7,61200,52.4,1010.7,21.6,2.0,5.0
22.4999,28.8,61244,52.8,1010.7,21.6,2.0,5.0
22.7999,28.6,63904,53.0,1010.7,21.5,107.0,104.0
23.0999,28.4,66493,52.4,1010.7,21.5,107.0,105.0
23.3998,28.1,69133,51.7,1010.7,21.6,107.0,105.0
23.6998,27.9,71568,50.8,1010.7,21.6,107.0,105.0
23.9998,27.6,73542,50.0,1010.6,21.7,106.0,105.0
24.2998,27.5,74440,49.3,1010.6,21.8,106.0,105.0
24.5998,27.3,76440,48.6,1010.6,21.9,105.0,105.0
24.8998,27.2,76304,48.1,1010.6,21.9,106.0,104.0
25.1998,27.1,78841,47.6,1010.6,21.8,107.0,105.0
25.4998,27.0,79800,47.2,1010.6,21.8,117.0,115.0
25.7998,26.9,81089,46.8,1010.6,21.8,117.0,114.0
26.0998,26.8,82982,46.5,1010.6,21.8,118.0,114.0
26.3998,26.8,83550,46.3,1010.6,21.8,119.0,114.0
26.6998,26.7,84377,46.1,1010.6,21.7,81.0,80.0
26.9998,26.7,84460,45.9,1010.6,21.7,86.0,87.0
27.2998,26.7,85733,45.8,1010.6,21.7,86.0,85.0
27.5998,26.6,87045,45.6,1010.6,21.7,83.0,84.0
27.8998,26.6,87045,45.5,1010.6,21.7,83.0,83.0
28.1998,26.6,87761,45.4,1010.6,21.8,82.0,84.0
